unSid,unTimeAction,nX,nY,strAnitile,unScale,strSoundtile,unTime,nData
6203,0,0,0,0,100,,0,0
6204,0,-56,-94,r25_hur,100,music/skill/m_hit.ogg,0,0
6205,0,0,0,0,100,,0,0
6206,0,-141,-104,r25_die,100,music/skill/m_death.ogg,0,0
6207,0,0,0,0,100,,0,0
6211,0,-37,-92,r25_mag,100,,0,0
6212,0,0,0,0,100,,0,0
6300,0,-37,-91,r25_sta,100,,0,0
6302,0,-37,-92,r25_att,100,music/skill/m_atc.ogg,0,0
6303,0,0,0,0,100,,0,0
6304,0,-56,-94,r25_hur,100,music/skill/m_hit.ogg,0,0
6305,0,0,0,0,100,,0,0
6306,0,-141,-104,r25_die,100,music/skill/m_death.ogg,0,0
6307,0,0,0,0,100,,0,0
6311,0,-37,-92,r25_mag,100,,0,0
6312,0,0,0,0,100,,0,0
6400,0,-37,-91,r25_sta,100,,0,0
6402,0,-37,-92,r25_att,100,music/skill/m_atc.ogg,0,0
6403,0,0,0,0,100,,0,0
6404,0,-56,-94,r25_hur,100,music/skill/m_hit.ogg,0,0
6405,0,0,0,0,100,,0,0
6406,0,-141,-104,r25_die,100,music/skill/m_death.ogg,0,0
6407,0,0,0,0,100,,0,0
6411,0,-37,-92,r25_mag,100,,0,0
6412,0,0,0,0,100,,0,0
6500,0,-29,-96,r29_sta,100,,0,0
6502,0,-31,-96,r29_att,100,music/skill/m_atc.ogg,0,0
6503,0,0,0,0,100,,0,0
6504,0,-32,-96,r29_hur,100,music/skill/m_hit.ogg,0,0
6505,0,0,0,0,100,,0,0
6506,0,-114,-96,r29_die,100,music/skill/m_death.ogg,0,0
6507,0,0,0,0,100,,0,0
6511,0,-29,-96,r29_mag,100,,0,0
6512,0,0,0,0,100,,0,0
6600,0,-28,-80,r28_sta,100,,0,0
6602,0,-49,-82,r28_att,100,music/skill/m_atc.ogg,0,0
6603,0,0,0,0,100,,0,0
6604,0,-33,-81,r28_hur,100,music/skill/m_hit.ogg,0,0
6605,0,0,0,0,100,,0,0
6606,0,-96,-86,r28_die,100,music/skill/m_death.ogg,0,0
6607,0,0,0,0,100,,0,0
6611,0,-28,-88,r28_mag,100,,0,0
6612,0,0,0,0,100,,0,0
6700,0,-28,-80,r28_sta,100,,0,0
6702,0,-49,-82,r28_att,100,music/skill/m_atc.ogg,0,0
6703,0,0,0,0,100,,0,0
6704,0,-33,-81,r28_hur,100,music/skill/m_hit.ogg,0,0
6705,0,0,0,0,100,,0,0
6706,0,-96,-86,r28_die,100,music/skill/m_death.ogg,0,0
6707,0,0,0,0,100,,0,0
6711,0,-28,-88,r28_mag,100,,0,0
6712,0,0,0,0,100,,0,0
6800,0,-32,-87,r16_sta,100,,0,0
6802,0,-73,-112,r16_att,100,music/skill/m_atc.ogg,0,0
6803,0,0,0,0,100,,0,0
6804,0,-52,-87,r16_hur,100,music/skill/m_hit.ogg,0,0
6805,0,0,0,0,100,,0,0
6806,0,-113,-93,r16_die,100,music/skill/m_death.ogg,0,0
6807,0,0,0,0,100,,0,0
6811,0,-29,-144,r16_mag,100,,0,0
6812,0,0,0,0,100,,0,0
6900,0,-32,-87,r16_sta,100,,0,0
6902,0,-73,-112,r16_att,100,music/skill/m_atc.ogg,0,0
6903,0,0,0,0,100,,0,0
6904,0,-52,-87,r16_hur,100,music/skill/m_hit.ogg,0,0
6905,0,0,0,0,100,,0,0
6906,0,-113,-93,r16_die,100,music/skill/m_death.ogg,0,0
6907,0,0,0,0,100,,0,0
6911,0,-29,-144,r16_mag,100,,0,0
6912,0,0,0,0,100,,0,0
7000,0,-32,-87,r16_sta,100,,0,0
7002,0,-73,-112,r16_att,100,music/skill/m_atc.ogg,0,0
7003,0,0,0,0,100,,0,0
7004,0,-52,-87,r16_hur,100,music/skill/m_hit.ogg,0,0
7005,0,0,0,0,100,,0,0
7006,0,-113,-93,r16_die,100,music/skill/m_death.ogg,0,0
7007,0,0,0,0,100,,0,0
7011,0,-29,-144,r16_mag,100,,0,0
7012,0,0,0,0,100,,0,0
7100,0,-32,-87,r16_sta,100,,0,0
7102,0,-73,-112,r16_att,100,music/skill/m_atc.ogg,0,0
7103,0,0,0,0,100,,0,0
7104,0,-52,-87,r16_hur,100,music/skill/m_hit.ogg,0,0
7105,0,0,0,0,100,,0,0
7106,0,-113,-93,r16_die,100,music/skill/m_death.ogg,0,0
7107,0,0,0,0,100,,0,0
7111,0,-29,-144,r16_mag,100,,0,0
7112,0,0,0,0,100,,0,0
7200,0,-32,-87,r16_sta,100,,0,0
7202,0,-73,-112,r16_att,100,music/skill/m_atc.ogg,0,0
7203,0,0,0,0,100,,0,0
7204,0,-52,-87,r16_hur,100,music/skill/m_hit.ogg,0,0
7205,0,0,0,0,100,,0,0
7206,0,-113,-93,r16_die,100,music/skill/m_death.ogg,0,0
7207,0,0,0,0,100,,0,0
7211,0,-29,-144,r16_mag,100,,0,0
7212,0,0,0,0,100,,0,0
7300,0,-32,-87,r16_sta,100,,0,0
7302,0,-73,-112,r16_att,100,music/skill/m_atc.ogg,0,0
7303,0,0,0,0,100,,0,0
7304,0,-52,-87,r16_hur,100,music/skill/m_hit.ogg,0,0
7305,0,0,0,0,100,,0,0
7306,0,-113,-93,r16_die,100,music/skill/m_death.ogg,0,0
7307,0,0,0,0,100,,0,0
7311,0,-29,-144,r16_mag,100,,0,0
7312,0,0,0,0,100,,0,0
7400,0,-32,-87,r16_sta,100,,0,0
7402,0,-73,-112,r16_att,100,music/skill/m_atc.ogg,0,0
7403,0,0,0,0,100,,0,0
7404,0,-52,-87,r16_hur,100,music/skill/m_hit.ogg,0,0
7405,0,0,0,0,100,,0,0
7406,0,-113,-93,r16_die,100,music/skill/m_death.ogg,0,0
7407,0,0,0,0,100,,0,0
7411,0,-29,-144,r16_mag,100,,0,0
7412,0,0,0,0,100,,0,0
7500,0,-32,-87,r16_sta,100,,0,0
7502,0,-73,-112,r16_att,100,music/skill/m_atc.ogg,0,0
7503,0,0,0,0,100,,0,0
7504,0,-52,-87,r16_hur,100,music/skill/m_hit.ogg,0,0
7505,0,0,0,0,100,,0,0
7506,0,-113,-93,r16_die,100,music/skill/m_death.ogg,0,0
7507,0,0,0,0,100,,0,0
7511,0,-29,-144,r16_mag,100,,0,0
7512,0,0,0,0,100,,0,0
7600,0,-32,-87,r16_sta,100,,0,0
7602,0,-73,-112,r16_att,100,music/skill/m_atc.ogg,0,0
7603,0,0,0,0,100,,0,0
7604,0,-52,-87,r16_hur,100,music/skill/m_hit.ogg,0,0
7605,0,0,0,0,100,,0,0
7606,0,-113,-93,r16_die,100,music/skill/m_death.ogg,0,0
7607,0,0,0,0,100,,0,0
7611,0,-29,-144,r16_mag,100,,0,0
7612,0,0,0,0,100,,0,0
7700,0,-54,-63,s14_sta,100,,0,0
7702,0,-54,-75,s14_att,100,music/skill/m_atc.ogg,0,0
7703,0,0,0,0,100,,0,0
7704,0,-88,-63,s14_hur,100,music/skill/m_hit.ogg,0,0
7705,0,0,0,0,100,,0,0
7706,0,-150,-96,s14_die,100,music/skill/m_death.ogg,0,0
7707,0,0,0,0,100,,0,0
7711,0,-54,-67,s14_mag,100,,0,0
7712,0,0,0,0,100,,0,0
7800,0,-54,-63,s14_sta,100,,0,0
7802,0,-54,-75,s14_att,100,music/skill/m_atc.ogg,0,0
7803,0,0,0,0,100,,0,0
7804,0,-88,-63,s14_hur,100,music/skill/m_hit.ogg,0,0
7805,0,0,0,0,100,,0,0
7806,0,-150,-96,s14_die,100,music/skill/m_death.ogg,0,0
7807,0,0,0,0,100,,0,0
7811,0,-54,-67,s14_mag,100,,0,0
7812,0,0,0,0,100,,0,0
7900,0,-54,-63,s14_sta,100,,0,0
7902,0,-54,-75,s14_att,100,music/skill/m_atc.ogg,0,0
7903,0,0,0,0,100,,0,0
7904,0,-88,-63,s14_hur,100,music/skill/m_hit.ogg,0,0
7905,0,0,0,0,100,,0,0
7906,0,-150,-96,s14_die,100,music/skill/m_death.ogg,0,0
7907,0,0,0,0,100,,0,0
7911,0,-54,-67,s14_mag,100,,0,0
7912,0,0,0,0,100,,0,0
8000,0,-54,-63,s14_sta,100,,0,0
8002,0,-54,-75,s14_att,100,music/skill/m_atc.ogg,0,0
8003,0,0,0,0,100,,0,0
8004,0,-88,-63,s14_hur,100,music/skill/m_hit.ogg,0,0
8005,0,0,0,0,100,,0,0
8006,0,-150,-96,s14_die,100,music/skill/m_death.ogg,0,0
8007,0,0,0,0,100,,0,0
8011,0,-54,-67,s14_mag,100,,0,0
8012,0,0,0,0,100,,0,0
8100,0,-54,-63,s14_sta,100,,0,0
8102,0,-54,-75,s14_att,100,music/skill/m_atc.ogg,0,0
8103,0,0,0,0,100,,0,0
8104,0,-88,-63,s14_hur,100,music/skill/m_hit.ogg,0,0
8105,0,0,0,0,100,,0,0
8106,0,-150,-96,s14_die,100,music/skill/m_death.ogg,0,0
8107,0,0,0,0,100,,0,0
8111,0,-54,-67,s14_mag,100,,0,0
8112,0,0,0,0,100,,0,0
8200,0,-54,-63,s14_sta,100,,0,0
8202,0,-54,-75,s14_att,100,music/skill/m_atc.ogg,0,0
8203,0,0,0,0,100,,0,0
8204,0,-88,-63,s14_hur,100,music/skill/m_hit.ogg,0,0
8205,0,0,0,0,100,,0,0
8206,0,-150,-96,s14_die,100,music/skill/m_death.ogg,0,0
8207,0,0,0,0,100,,0,0
8211,0,-54,-67,s14_mag,100,,0,0
8212,0,0,0,0,100,,0,0
8300,0,-29,-85,yg2_sta,100,,0,0
8302,0,-31,-86,yg2_att,100,music/skill/m_atc.ogg,0,0
8303,0,0,0,0,100,,0,0
8304,0,-47,-88,yg2_hur,100,music/skill/m_hit.ogg,0,0
8305,0,0,0,0,100,,0,0
8306,0,-130,-102,yg2_die,100,music/skill/m_death.ogg,0,0
8307,0,0,0,0,100,,0,0
8311,0,-31,-86,yg2_mag,100,,0,0
8312,0,0,0,0,100,,0,0
8400,0,-29,-85,yg2_sta,100,,0,0
8402,0,-31,-86,yg2_att,100,music/skill/m_atc.ogg,0,0
8403,0,0,0,0,100,,0,0
8404,0,-47,-88,yg2_hur,100,music/skill/m_hit.ogg,0,0
8405,0,0,0,0,100,,0,0
8406,0,-130,-102,yg2_die,100,music/skill/m_death.ogg,0,0
8407,0,0,0,0,100,,0,0
8411,0,-31,-86,yg2_mag,100,,0,0
8412,0,0,0,0,100,,0,0
8500,0,-29,-85,yg2_sta,100,,0,0
8502,0,-31,-86,yg2_att,100,music/skill/m_atc.ogg,0,0
8503,0,0,0,0,100,,0,0
8504,0,-47,-88,yg2_hur,100,music/skill/m_hit.ogg,0,0
8505,0,0,0,0,100,,0,0
8506,0,-130,-102,yg2_die,100,music/skill/m_death.ogg,0,0
8507,0,0,0,0,100,,0,0
8511,0,-31,-86,yg2_mag,100,,0,0
8512,0,0,0,0,100,,0,0
8600,0,-71,-96,b4_sta,100,,0,0
8602,0,-117,-138,b4_att,100,music/skill/m_atc.ogg,0,0
8603,0,0,0,0,100,,0,0
8604,0,-88,-125,b4_hur,100,music/skill/m_hit.ogg,0,0
8605,0,0,0,0,100,,0,0
8606,0,-178,-195,b4_die,100,music/skill/m_death.ogg,0,0
8607,0,0,0,0,100,,0,0
8611,0,-79,-100,b4_mag,100,,0,0
8612,0,0,0,0,100,,0,0
8700,0,-67,-93,b50_sta,100,,0,0
8702,0,-85,-131,b50_att,100,music/skill/m_atc.ogg,0,0
8703,0,0,0,0,100,,0,0
8704,0,-85,-131,b50_hur,100,music/skill/m_hit.ogg,0,0
8705,0,0,0,0,100,,0,0
8706,0,-106,-132,b50_die,100,music/skill/m_death.ogg,0,0
8707,0,0,0,0,100,,0,0
8711,0,-82,-100,b50_mag,100,,0,0
8712,0,0,0,0,100,,0,0
8800,0,-67,-93,b50_sta,100,,0,0
8802,0,-85,-131,b50_att,100,music/skill/m_atc.ogg,0,0
8803,0,0,0,0,100,,0,0
8804,0,-85,-131,b50_hur,100,music/skill/m_hit.ogg,0,0
8805,0,0,0,0,100,,0,0
8806,0,-106,-132,b50_die,100,music/skill/m_death.ogg,0,0
8807,0,0,0,0,100,,0,0
8811,0,-82,-100,b50_mag,100,,0,0
8812,0,0,0,0,100,,0,0
8900,0,-33,-95,r18_sta,100,,0,0
8902,0,-33,-99,r18_att,100,music/skill/m_atc.ogg,0,0
8903,0,0,0,0,100,,0,0
8904,0,-45,-97,r18_hur,100,music/skill/m_hit.ogg,0,0
8905,0,0,0,0,100,,0,0
8906,0,-111,-112,r18_die,100,music/skill/m_death.ogg,0,0
8907,0,0,0,0,100,,0,0
8911,0,-28,-112,r18_mag,100,,0,0
8912,0,0,0,0,100,,0,0
9000,0,-33,-95,r18_sta,100,,0,0
9002,0,-33,-99,r18_att,100,music/skill/m_atc.ogg,0,0
9003,0,0,0,0,100,,0,0
9004,0,-45,-97,r18_hur,100,music/skill/m_hit.ogg,0,0
9005,0,0,0,0,100,,0,0
9006,0,-111,-112,r18_die,100,music/skill/m_death.ogg,0,0
9007,0,0,0,0,100,,0,0
9011,0,-28,-112,r18_mag,100,,0,0
9012,0,0,0,0,100,,0,0
9100,0,-33,-95,r18_sta,100,,0,0
9102,0,-33,-99,r18_att,100,music/skill/m_atc.ogg,0,0
9103,0,0,0,0,100,,0,0
9104,0,-45,-97,r18_hur,100,music/skill/m_hit.ogg,0,0
9105,0,0,0,0,100,,0,0
9106,0,-111,-112,r18_die,100,music/skill/m_death.ogg,0,0
9107,0,0,0,0,100,,0,0
9111,0,-28,-112,r18_mag,100,,0,0
9112,0,0,0,0,100,,0,0
9200,0,-38,-85,r15_sta,100,,0,0
9202,0,-38,-85,r15_att,100,music/skill/m_atc.ogg,0,0
9203,0,0,0,0,100,,0,0
9204,0,-42,-85,r15_hur,100,music/skill/m_hit.ogg,0,0
9205,0,0,0,0,100,,0,0
9206,0,-119,-94,r15_die,100,music/skill/m_death.ogg,0,0
9207,0,0,0,0,100,,0,0
9211,0,-38,-91,r15_mag,100,,0,0
9212,0,0,0,0,100,,0,0
9300,0,-38,-85,r15_sta,100,,0,0
9302,0,-38,-85,r15_att,100,music/skill/m_atc.ogg,0,0
9303,0,0,0,0,100,,0,0
9304,0,-42,-85,r15_hur,100,music/skill/m_hit.ogg,0,0
9305,0,0,0,0,100,,0,0
9306,0,-119,-94,r15_die,100,music/skill/m_death.ogg,0,0
9307,0,0,0,0,100,,0,0
9311,0,-38,-91,r15_mag,100,,0,0
9312,0,0,0,0,100,,0,0
9400,0,-38,-85,r15_sta,100,,0,0
9402,0,-38,-85,r15_att,100,music/skill/m_atc.ogg,0,0
9403,0,0,0,0,100,,0,0
9404,0,-42,-85,r15_hur,100,music/skill/m_hit.ogg,0,0
9405,0,0,0,0,100,,0,0
9406,0,-119,-94,r15_die,100,music/skill/m_death.ogg,0,0
9407,0,0,0,0,100,,0,0
9411,0,-38,-91,r15_mag,100,,0,0
9412,0,0,0,0,100,,0,0
9500,0,-31,-92,r7_sta,100,,0,0
9502,0,-30,-92,r7_att,100,music/skill/m_atc.ogg,0,0
9503,0,0,0,0,100,,0,0
9504,0,-38,-92,r7_hur,100,music/skill/m_hit.ogg,0,0
9505,0,0,0,0,100,,0,0
9506,0,-112,-97,r7_die,100,music/skill/m_death.ogg,0,0
9507,0,0,0,0,100,,0,0
9511,0,-29,-92,r7_mag,100,,0,0
9512,0,0,0,0,100,,0,0
9600,0,-38,-85,r15_sta,100,,0,0
9602,0,-38,-85,r15_att,100,music/skill/m_atc.ogg,0,0
9603,0,0,0,0,100,,0,0
9604,0,-42,-85,r15_hur,100,music/skill/m_hit.ogg,0,0
9605,0,0,0,0,100,,0,0
9606,0,-119,-94,r15_die,100,music/skill/m_death.ogg,0,0
9607,0,0,0,0,100,,0,0
9611,0,-38,-91,r15_mag,100,,0,0
9612,0,0,0,0,100,,0,0
9700,0,-38,-85,r15_sta,100,,0,0
9702,0,-38,-85,r15_att,100,music/skill/m_atc.ogg,0,0
9703,0,0,0,0,100,,0,0
9704,0,-42,-85,r15_hur,100,music/skill/m_hit.ogg,0,0
9705,0,0,0,0,100,,0,0
9706,0,-119,-94,r15_die,100,music/skill/m_death.ogg,0,0
9707,0,0,0,0,100,,0,0
9711,0,-38,-91,r15_mag,100,,0,0
9712,0,0,0,0,100,,0,0
9800,0,-31,-86,r14_sta,100,,0,0
9802,0,-30,-86,r14_att,100,music/skill/m_atc.ogg,0,0
9803,0,0,0,0,100,,0,0
9804,0,-36,-87,r14_hur,100,music/skill/m_hit.ogg,0,0
9805,0,0,0,0,100,,0,0
9806,0,-116,-112,r14_die,100,music/skill/m_death.ogg,0,0
9807,0,0,0,0,100,,0,0
9811,0,-31,-88,r14_mag,100,,0,0
9812,0,0,0,0,100,,0,0
9900,0,-31,-86,r14_sta,100,,0,0
9902,0,-30,-86,r14_att,100,music/skill/m_atc.ogg,0,0
9903,0,0,0,0,100,,0,0
9904,0,-36,-87,r14_hur,100,music/skill/m_hit.ogg,0,0
9905,0,0,0,0,100,,0,0
9906,0,-116,-112,r14_die,100,music/skill/m_death.ogg,0,0
9907,0,0,0,0,100,,0,0
9911,0,-31,-88,r14_mag,100,,0,0
9912,0,0,0,0,100,,0,0
10000,0,-31,-86,r14_sta,100,,0,0
10002,0,-30,-86,r14_att,100,music/skill/m_atc.ogg,0,0
10003,0,0,0,0,100,,0,0
10004,0,-36,-87,r14_hur,100,music/skill/m_hit.ogg,0,0
10005,0,0,0,0,100,,0,0
10006,0,-116,-112,r14_die,100,music/skill/m_death.ogg,0,0
10007,0,0,0,0,100,,0,0
10011,0,-31,-88,r14_mag,100,,0,0
10012,0,0,0,0,100,,0,0
10100,0,-39,-77,s15_sta,100,,0,0
10102,0,-39,-77,s15_att,100,music/skill/m_atc.ogg,0,0
10103,0,0,0,0,100,,0,0
10104,0,-56,-82,s15_hur,100,music/skill/m_hit.ogg,0,0
10105,0,0,0,0,100,,0,0
10106,0,-137,-125,s15_die,100,music/skill/m_death.ogg,0,0
10107,0,0,0,0,100,,0,0
10111,0,-41,-107,s15_mag,100,,0,0
10112,0,0,0,0,100,,0,0
10200,0,-39,-77,s15_sta,100,,0,0
10202,0,-39,-77,s15_att,100,music/skill/m_atc.ogg,0,0
10203,0,0,0,0,100,,0,0
10204,0,-56,-82,s15_hur,100,music/skill/m_hit.ogg,0,0
10205,0,0,0,0,100,,0,0
10206,0,-137,-125,s15_die,100,music/skill/m_death.ogg,0,0
10207,0,0,0,0,100,,0,0
10211,0,-41,-107,s15_mag,100,,0,0
10212,0,0,0,0,100,,0,0
10300,0,-39,-77,s15_sta,100,,0,0
10302,0,-39,-77,s15_att,100,music/skill/m_atc.ogg,0,0
10303,0,0,0,0,100,,0,0
10304,0,-56,-82,s15_hur,100,music/skill/m_hit.ogg,0,0
10305,0,0,0,0,100,,0,0
10306,0,-137,-125,s15_die,100,music/skill/m_death.ogg,0,0
10307,0,0,0,0,100,,0,0
10311,0,-41,-107,s15_mag,100,,0,0
10312,0,0,0,0,100,,0,0
10400,0,-39,-77,s15_sta,100,,0,0
10402,0,-39,-77,s15_att,100,music/skill/m_atc.ogg,0,0
10403,0,0,0,0,100,,0,0
10404,0,-56,-82,s15_hur,100,music/skill/m_hit.ogg,0,0
10405,0,0,0,0,100,,0,0
10406,0,-137,-125,s15_die,100,music/skill/m_death.ogg,0,0
10407,0,0,0,0,100,,0,0
10411,0,-41,-107,s15_mag,100,,0,0
10412,0,0,0,0,100,,0,0
10500,0,-39,-77,s15_sta,100,,0,0
10502,0,-39,-77,s15_att,100,music/skill/m_atc.ogg,0,0
10503,0,0,0,0,100,,0,0
10504,0,-56,-82,s15_hur,100,music/skill/m_hit.ogg,0,0
10505,0,0,0,0,100,,0,0
10506,0,-137,-125,s15_die,100,music/skill/m_death.ogg,0,0
10507,0,0,0,0,100,,0,0
10511,0,-41,-107,s15_mag,100,,0,0
10512,0,0,0,0,100,,0,0
10600,0,-39,-77,s15_sta,100,,0,0
10602,0,-39,-77,s15_att,100,music/skill/m_atc.ogg,0,0
10603,0,0,0,0,100,,0,0
10604,0,-56,-82,s15_hur,100,music/skill/m_hit.ogg,0,0
10605,0,0,0,0,100,,0,0
10606,0,-137,-125,s15_die,100,music/skill/m_death.ogg,0,0
10607,0,0,0,0,100,,0,0
10611,0,-41,-107,s15_mag,100,,0,0
10612,0,0,0,0,100,,0,0
10700,0,-39,-77,s15_sta,100,,0,0
10702,0,-39,-77,s15_att,100,music/skill/m_atc.ogg,0,0
10703,0,0,0,0,100,,0,0
10704,0,-56,-82,s15_hur,100,music/skill/m_hit.ogg,0,0
10705,0,0,0,0,100,,0,0
10706,0,-137,-125,s15_die,100,music/skill/m_death.ogg,0,0
10707,0,0,0,0,100,,0,0
10711,0,-41,-107,s15_mag,100,,0,0
10712,0,0,0,0,100,,0,0
10800,0,-39,-77,s15_sta,100,,0,0
10802,0,-39,-77,s15_att,100,music/skill/m_atc.ogg,0,0
10803,0,0,0,0,100,,0,0
10804,0,-56,-82,s15_hur,100,music/skill/m_hit.ogg,0,0
10805,0,0,0,0,100,,0,0
10806,0,-137,-125,s15_die,100,music/skill/m_death.ogg,0,0
10807,0,0,0,0,100,,0,0
10811,0,-41,-107,s15_mag,100,,0,0
10812,0,0,0,0,100,,0,0
10900,0,-39,-77,s15_sta,100,,0,0
10902,0,-39,-77,s15_att,100,music/skill/m_atc.ogg,0,0
10903,0,0,0,0,100,,0,0
10904,0,-56,-82,s15_hur,100,music/skill/m_hit.ogg,0,0
10905,0,0,0,0,100,,0,0
10906,0,-137,-125,s15_die,100,music/skill/m_death.ogg,0,0
10907,0,0,0,0,100,,0,0
10911,0,-41,-107,s15_mag,100,,0,0
10912,0,0,0,0,100,,0,0
11000,0,-39,-77,s15_sta,100,,0,0
11002,0,-39,-77,s15_att,100,music/skill/m_atc.ogg,0,0
11003,0,0,0,0,100,,0,0
11004,0,-56,-82,s15_hur,100,music/skill/m_hit.ogg,0,0
11005,0,0,0,0,100,,0,0
11006,0,-137,-125,s15_die,100,music/skill/m_death.ogg,0,0
11007,0,0,0,0,100,,0,0
11011,0,-41,-107,s15_mag,100,,0,0
11012,0,0,0,0,100,,0,0
11100,0,-39,-77,s15_sta,100,,0,0
11102,0,-39,-77,s15_att,100,music/skill/m_atc.ogg,0,0
11103,0,0,0,0,100,,0,0
11104,0,-56,-82,s15_hur,100,music/skill/m_hit.ogg,0,0
11105,0,0,0,0,100,,0,0
11106,0,-137,-125,s15_die,100,music/skill/m_death.ogg,0,0
11107,0,0,0,0,100,,0,0
11111,0,-41,-107,s15_mag,100,,0,0
11112,0,0,0,0,100,,0,0
11200,0,-39,-77,s15_sta,100,,0,0
11202,0,-39,-77,s15_att,100,music/skill/m_atc.ogg,0,0
11203,0,0,0,0,100,,0,0
11204,0,-56,-82,s15_hur,100,music/skill/m_hit.ogg,0,0
11205,0,0,0,0,100,,0,0
11206,0,-137,-125,s15_die,100,music/skill/m_death.ogg,0,0
11207,0,0,0,0,100,,0,0
11211,0,-41,-107,s15_mag,100,,0,0
11212,0,0,0,0,100,,0,0
11300,0,-39,-77,s15_sta,100,,0,0
11302,0,-39,-77,s15_att,100,music/skill/m_atc.ogg,0,0
11303,0,0,0,0,100,,0,0
11304,0,-56,-82,s15_hur,100,music/skill/m_hit.ogg,0,0
11305,0,0,0,0,100,,0,0
11306,0,-137,-125,s15_die,100,music/skill/m_death.ogg,0,0
11307,0,0,0,0,100,,0,0
11311,0,-41,-107,s15_mag,100,,0,0
11312,0,0,0,0,100,,0,0
11400,0,-39,-77,s15_sta,100,,0,0
11402,0,-39,-77,s15_att,100,music/skill/m_atc.ogg,0,0
11403,0,0,0,0,100,,0,0
11404,0,-56,-82,s15_hur,100,music/skill/m_hit.ogg,0,0
11405,0,0,0,0,100,,0,0
11406,0,-137,-125,s15_die,100,music/skill/m_death.ogg,0,0
11407,0,0,0,0,100,,0,0
11411,0,-41,-107,s15_mag,100,,0,0
11412,0,0,0,0,100,,0,0
11500,0,-39,-77,s15_sta,100,,0,0
11502,0,-39,-77,s15_att,100,music/skill/m_atc.ogg,0,0
11503,0,0,0,0,100,,0,0
11504,0,-56,-82,s15_hur,100,music/skill/m_hit.ogg,0,0
11505,0,0,0,0,100,,0,0
11506,0,-137,-125,s15_die,100,music/skill/m_death.ogg,0,0
11507,0,0,0,0,100,,0,0
11511,0,-41,-107,s15_mag,100,,0,0
11512,0,0,0,0,100,,0,0
11600,0,-37,-82,s26_sta,100,,0,0
11602,0,-34,-82,s26_att,100,music/skill/m_atc.ogg,0,0
11603,0,0,0,0,100,,0,0
11604,0,-54,-82,s26_hur,100,music/skill/m_hit.ogg,0,0
11605,0,0,0,0,100,,0,0
11606,0,-148,-97,s26_die,100,music/skill/m_death.ogg,0,0
11607,0,0,0,0,100,,0,0
11611,0,-34,-82,s26_mag,100,,0,0
11612,0,0,0,0,100,,0,0
11700,0,-37,-82,s26_sta,100,,0,0
11702,0,-34,-82,s26_att,100,music/skill/m_atc.ogg,0,0
11703,0,0,0,0,100,,0,0
11704,0,-54,-82,s26_hur,100,music/skill/m_hit.ogg,0,0
11705,0,0,0,0,100,,0,0
11706,0,-148,-97,s26_die,100,music/skill/m_death.ogg,0,0
11707,0,0,0,0,100,,0,0
11711,0,-34,-82,s26_mag,100,,0,0
11712,0,0,0,0,100,,0,0
11800,0,-37,-82,s26_sta,100,,0,0
11802,0,-34,-82,s26_att,100,music/skill/m_atc.ogg,0,0
11803,0,0,0,0,100,,0,0
11804,0,-54,-82,s26_hur,100,music/skill/m_hit.ogg,0,0
11805,0,0,0,0,100,,0,0
11806,0,-148,-97,s26_die,100,music/skill/m_death.ogg,0,0
11807,0,0,0,0,100,,0,0
11811,0,-34,-82,s26_mag,100,,0,0
11812,0,0,0,0,100,,0,0
11900,0,-48,-73,s11_sta,100,,0,0
11902,0,-48,-74,s11_att,100,music/skill/m_atc.ogg,0,0
11903,0,0,0,0,100,,0,0
11904,0,-83,-75,s11_hur,100,music/skill/m_hit.ogg,0,0
11905,0,0,0,0,100,,0,0
11906,0,-142,-99,s11_die,100,music/skill/m_death.ogg,0,0
11907,0,0,0,0,100,,0,0
11911,0,-48,-74,s11_mag,100,,0,0
11912,0,0,0,0,100,,0,0
12000,0,-48,-73,s11_sta,100,,0,0
12002,0,-48,-74,s11_att,100,music/skill/m_atc.ogg,0,0
12003,0,0,0,0,100,,0,0
12004,0,-83,-75,s11_hur,100,music/skill/m_hit.ogg,0,0
12005,0,0,0,0,100,,0,0
12006,0,-142,-99,s11_die,100,music/skill/m_death.ogg,0,0
12007,0,0,0,0,100,,0,0
12011,0,-48,-74,s11_mag,100,,0,0
12012,0,0,0,0,100,,0,0
12100,0,-48,-73,s11_sta,100,,0,0
12102,0,-48,-74,s11_att,100,music/skill/m_atc.ogg,0,0
12103,0,0,0,0,100,,0,0
12104,0,-83,-75,s11_hur,100,music/skill/m_hit.ogg,0,0
12105,0,0,0,0,100,,0,0
12106,0,-142,-99,s11_die,100,music/skill/m_death.ogg,0,0
12107,0,0,0,0,100,,0,0
12111,0,-48,-74,s11_mag,100,,0,0
12112,0,0,0,0,100,,0,0
12200,0,-30,-88,s30_sta,100,,0,0
12202,0,-38,-88,s30_att,100,music/skill/m_atc.ogg,0,0
12203,0,0,0,0,100,,0,0
12204,0,-50,-88,s30_hur,100,music/skill/m_hit.ogg,0,0
12205,0,0,0,0,100,,0,0
12206,0,-55,-88,s30_die,100,music/skill/m_death.ogg,0,0
12207,0,0,0,0,100,,0,0
12211,0,-38,-88,s30_mag,100,,0,0
12212,0,0,0,0,100,,0,0
12300,0,-30,-88,s30_sta,100,,0,0
12302,0,-38,-88,s30_att,100,music/skill/m_atc.ogg,0,0
12303,0,0,0,0,100,,0,0
